FECHA;DEPARTAMENTO;MUNICIPIO;DIA;CLASE DE ESTUPEFACIENTE;CLASE DE SITIO;ZONA;UNIDAD DE MEDIDA;CÓDIGO DANE;CANTIDAD
03/15/2018;CUNDINAMARCA;BOGOTÁ D.C.;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;11001000;223
03/15/2018;CUNDINAMARCA;EL ROSAL;Jueves;BASUCO;CARRETERA;RURAL;GRAMO;25260000;28
03/15/2018;CUNDINAMARCA;FACATATIVÁ;Jueves;BASUCO;CARRETERA;RURAL;GRAMO;25269000;95
03/15/2018;CUNDINAMARCA;FACATATIVÁ;Jueves;BASUCO;FRENTE A ALMACEN - VIA PUBLICA;URBANA;GRAMO;25269000;38
03/15/2018;CUNDINAMARCA;FUSAGASUGÁ;Jueves;BASUCO;FRENTE A RESIDENCIAS - VIA PUBLICA;URBANA;GRAMO;25290000;140
03/15/2018;CUNDINAMARCA;GUAYABETAL;Jueves;BASUCO;CARRETERA;RURAL;GRAMO;25335000;25
03/15/2018;CUNDINAMARCA;MEDINA;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;25438000;7
03/15/2018;CUNDINAMARCA;MOSQUERA;Jueves;BASUCO;FRENTE A ALMACEN - VIA PUBLICA;URBANA;GRAMO;25473000;4
03/15/2018;CUNDINAMARCA;PARATEBUENO;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;25530000;2
03/15/2018;CUNDINAMARCA;SILVANIA;Jueves;BASUCO;CARRETERA;RURAL;GRAMO;25743000;10
03/15/2018;CUNDINAMARCA;SOACHA;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;25754000;20
03/15/2018;CUNDINAMARCA;TOCAIMA;Jueves;BASUCO;CARRETERA;RURAL;GRAMO;25815000;60
03/15/2018;CUNDINAMARCA;TOCAIMA;Jueves;BASUCO;PERIMETRO URBANO;URBANA;GRAMO;25815000;1
03/15/2018;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;25843000;122
03/15/2018;CUNDINAMARCA;ZIPAQUIRÁ;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;25899000;109
03/15/2018;MAGDALENA;SANTA MARTA;Jueves;BASUCO;CASAS DE HABITACION;URBANA;GRAMO;47001000;206
03/15/2018;META;VILLAVICENCIO;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;50001000;50
03/15/2018;NARIÑO;PASTO;Jueves;BASUCO;CASAS DE HABITACION;RURAL;GRAMO;52001000;720
03/15/2018;NARIÑO;PASTO;Jueves;BASUCO;CASAS DE HABITACION;URBANA;GRAMO;52001000;400
03/15/2018;NARIÑO;PASTO;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;52001000;1923
03/15/2018;QUINDÍO;ARMENIA;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;63001000;4
03/15/2018;RISARALDA;LA VIRGINIA;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;66400000;10
03/15/2018;SANTANDER;BARRANCABERMEJA;Jueves;BASUCO;CASAS DE HABITACION;URBANA;GRAMO;68081000;116
03/15/2018;SANTANDER;PIEDECUESTA;Jueves;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;68547000;136
03/15/2018;TOLIMA;GUAMO;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;73319000;19
03/15/2018;VALLE;BOLÍVAR;Jueves;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;76100000;15
03/15/2018;VALLE;CALI;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76001000;100
03/15/2018;VALLE;DAGUA;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76233000;15
03/15/2018;VALLE;PALMIRA;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76520000;10
03/15/2018;VALLE;ULLOA;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76845000;16
03/15/2018;VALLE;VERSALLES;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76863000;15
03/15/2018;ANTIOQUIA;ARGELIA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5055000;60
03/15/2018;ANTIOQUIA;BETULIA;Jueves;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;5093000;1
03/15/2018;ANTIOQUIA;BETULIA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5093000;10
03/15/2018;ANTIOQUIA;CAÑASGORDAS;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5138000;4
03/15/2018;ANTIOQUIA;CAUCASIA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5154000;54
03/15/2018;ANTIOQUIA;CIUDAD BOLÍVAR;Jueves;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;5101000;50
03/15/2018;ANTIOQUIA;CIUDAD BOLÍVAR;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5101000;7
03/15/2018;ANTIOQUIA;COCORNÁ;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5197000;8
03/15/2018;ANTIOQUIA;CONCORDIA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5209000;4
03/15/2018;ANTIOQUIA;ENVIGADO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5266000;1
03/15/2018;ANTIOQUIA;GIRALDO;Jueves;COCAINA;FINCAS Y SIMILARES;RURAL;GRAMO;5306000;7
03/15/2018;ANTIOQUIA;GUATAPÉ;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5321000;5
03/15/2018;ANTIOQUIA;ITAGUI;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5360000;46
03/15/2018;ANTIOQUIA;MEDELLÍN;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5001000;45
03/15/2018;ANTIOQUIA;PUERTO TRIUNFO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5591000;2
03/15/2018;ANTIOQUIA;RIONEGRO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5615000;14
03/15/2018;ANTIOQUIA;SAN CARLOS;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5649000;1
03/15/2018;ANTIOQUIA;SAN JERÓNIMO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5656000;7
03/15/2018;ANTIOQUIA;SAN ROQUE;Jueves;COCAINA;FINCAS Y SIMILARES;RURAL;GRAMO;5670000;7
03/15/2018;ANTIOQUIA;SAN ROQUE;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5670000;4
03/15/2018;ANTIOQUIA;SANTA BÁRBARA;Jueves;COCAINA;INTERIOR VEHICULO SERVICIO PUBLICO;RURAL;GRAMO;5679000;1000
03/15/2018;ANTIOQUIA;SANTA BÁRBARA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5679000;4
03/15/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5042000;8
03/15/2018;ANTIOQUIA;TÁMESIS;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5789000;17
03/15/2018;ANTIOQUIA;URRAO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5847000;9
03/15/2018;ANTIOQUIA;VEGACHÍ;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5858000;5
03/15/2018;ANTIOQUIA;YALÍ;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5885000;2
03/15/2018;ATLÁNTICO;SABANALARGA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;8638000;20
03/15/2018;ATLÁNTICO;SOLEDAD;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;8758000;28
03/15/2018;BOLÍVAR;CARTAGENA;Jueves;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;13001000;49480
03/15/2018;BOLÍVAR;CARTAGENA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;13001000;24
03/15/2018;CAUCA;MIRANDA;Jueves;COCAINA;CASAS DE HABITACION;URBANA;GRAMO;19455000;8
03/15/2018;CUNDINAMARCA;BOGOTÁ D.C.;Jueves;COCAINA;AEROPUERTO;URBANA;GRAMO;11001000;2334
03/15/2018;CUNDINAMARCA;BOGOTÁ D.C.;Jueves;COCAINA;CASAS DE HABITACION;URBANA;GRAMO;11001000;525
03/15/2018;CUNDINAMARCA;FUSAGASUGÁ;Jueves;COCAINA;FRENTE A RESIDENCIAS - VIA PUBLICA;URBANA;GRAMO;25290000;10
03/15/2018;CUNDINAMARCA;PARATEBUENO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;25530000;4
03/15/2018;CUNDINAMARCA;ZIPAQUIRÁ;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;25899000;43
03/15/2018;MAGDALENA;EL BANCO;Jueves;COCAINA;CARRETERA;RURAL;GRAMO;47245000;5
03/15/2018;MAGDALENA;SANTA MARTA;Jueves;COCAINA;CASAS DE HABITACION;URBANA;GRAMO;47001000;294
03/15/2018;META;PUERTO LÓPEZ;Jueves;COCAINA;LABORATORIO DE CRISTALIZACION;RURAL;GRAMO;50573000;425895
03/15/2018;META;VILLAVICENCIO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;50001000;35
03/15/2018;NORTE DE SANTANDER;CÚCUTA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;54001000;4
03/15/2018;QUINDÍO;ARMENIA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;63001000;3
03/15/2018;SANTANDER;BUCARAMANGA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;68001000;8
03/15/2018;SUCRE;SINCELEJO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;70001000;250
03/15/2018;VALLE;DAGUA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;76233000;15
03/15/2018;VALLE;GUADALAJARA DE BUGA;Jueves;COCAINA;CASAS DE HABITACION;URBANA;GRAMO;76111000;4
03/15/2018;VALLE;ULLOA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;76845000;15
03/15/2018;VALLE;ULLOA;Jueves;HEROINA;VIAS PUBLICAS;URBANA;GRAMO;76845000;2
03/15/2018;AMAZONAS;LETICIA;Jueves;MARIHUANA;AEROPUERTO;URBANA;GRAMO;91001000;2921
03/15/2018;ANTIOQUIA;ABEJORRAL;Jueves;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5002000;9
03/15/2018;ANTIOQUIA;AMAGÁ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5030000;100
03/15/2018;ANTIOQUIA;ANDES;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5034000;89
03/15/2018;ANTIOQUIA;ARGELIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5055000;120
03/15/2018;ANTIOQUIA;BELLO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5088000;468
03/15/2018;ANTIOQUIA;BELMIRA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5086000;10
03/15/2018;ANTIOQUIA;BETANIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5091000;58
03/15/2018;ANTIOQUIA;BETULIA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5093000;27
03/15/2018;ANTIOQUIA;BETULIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5093000;200
03/15/2018;ANTIOQUIA;BRICEÑO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5107000;10
03/15/2018;ANTIOQUIA;CAMPAMENTO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5134000;38
03/15/2018;ANTIOQUIA;CAÑASGORDAS;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5138000;26
03/15/2018;ANTIOQUIA;CARAMANTA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5145000;27
03/15/2018;ANTIOQUIA;CAUCASIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5154000;15
03/15/2018;ANTIOQUIA;CIUDAD BOLÍVAR;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5101000;960
03/15/2018;ANTIOQUIA;CIUDAD BOLÍVAR;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5101000;33
03/15/2018;ANTIOQUIA;COCORNÁ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5197000;56
03/15/2018;ANTIOQUIA;CONCEPCIÓN;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5206000;30
03/15/2018;ANTIOQUIA;CONCORDIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5209000;37
03/15/2018;ANTIOQUIA;COPACABANA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5212000;90
03/15/2018;ANTIOQUIA;COPACABANA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5212000;100
03/15/2018;ANTIOQUIA;DABEIBA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5234000;490
03/15/2018;ANTIOQUIA;EBÉJICO;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5240000;13
03/15/2018;ANTIOQUIA;EL BAGRE;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5250000;9
03/15/2018;ANTIOQUIA;FREDONIA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5282000;12
03/15/2018;ANTIOQUIA;FREDONIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5282000;19
03/15/2018;ANTIOQUIA;GIRARDOTA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5308000;500
03/15/2018;ANTIOQUIA;HELICONIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5347000;23
03/15/2018;ANTIOQUIA;ITAGUI;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5360000;80
03/15/2018;ANTIOQUIA;JARDÍN;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5364000;20
03/15/2018;ANTIOQUIA;JERICÓ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5368000;9
03/15/2018;ANTIOQUIA;LIBORINA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5411000;20
03/15/2018;ANTIOQUIA;LIBORINA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5411000;35
03/15/2018;ANTIOQUIA;MACEO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5425000;15
03/15/2018;ANTIOQUIA;MARINILLA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5440000;10
03/15/2018;ANTIOQUIA;MEDELLÍN;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5001000;1081
03/15/2018;ANTIOQUIA;MUTATÁ;Jueves;MARIHUANA;TRAMO DE VIA;RURAL;GRAMO;5480000;36000
03/15/2018;ANTIOQUIA;PUEBLORRICO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5576000;13
03/15/2018;ANTIOQUIA;PUERTO TRIUNFO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5591000;10
03/15/2018;ANTIOQUIA;RIONEGRO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5615000;485
03/15/2018;ANTIOQUIA;SAN CARLOS;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5649000;10
03/15/2018;ANTIOQUIA;SAN JERÓNIMO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5656000;99
03/15/2018;ANTIOQUIA;SAN RAFAEL;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5667000;35
03/15/2018;ANTIOQUIA;SAN ROQUE;Jueves;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5670000;40
03/15/2018;ANTIOQUIA;SAN ROQUE;Jueves;MARIHUANA;FINCAS Y SIMILARES;URBANA;GRAMO;5670000;5
03/15/2018;ANTIOQUIA;SAN ROQUE;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5670000;36
03/15/2018;ANTIOQUIA;SANTA BÁRBARA;Jueves;MARIHUANA;INTERIOR VEHICULO SERVICIO PUBLICO;RURAL;GRAMO;5679000;50
03/15/2018;ANTIOQUIA;SANTA BÁRBARA;Jueves;MARIHUANA;PARQUES;RURAL;GRAMO;5679000;17
03/15/2018;ANTIOQUIA;SANTA BÁRBARA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5679000;34
03/15/2018;ANTIOQUIA;SANTA ROSA DE OSOS;Jueves;MARIHUANA;INTERIOR VEHICULO SERVICIO PUBLICO;RURAL;GRAMO;5686000;4000
03/15/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5042000;52
03/15/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5042000;43
03/15/2018;ANTIOQUIA;SANTO DOMINGO;Jueves;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5690000;6
03/15/2018;ANTIOQUIA;TÁMESIS;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5789000;10
03/15/2018;ANTIOQUIA;TARSO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5792000;18
03/15/2018;ANTIOQUIA;TITIRIBÍ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5809000;15
03/15/2018;ANTIOQUIA;URRAO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5847000;205
03/15/2018;ANTIOQUIA;VALDIVIA;Jueves;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5854000;30
03/15/2018;ANTIOQUIA;VEGACHÍ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5858000;40
03/15/2018;ANTIOQUIA;VENECIA;Jueves;MARIHUANA;SECTOR RESIDENCIAS;RURAL;GRAMO;5861000;15
03/15/2018;ANTIOQUIA;VENECIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5861000;15
03/15/2018;ANTIOQUIA;YALÍ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5885000;10
03/15/2018;ANTIOQUIA;YOLOMBÓ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5890000;4
03/15/2018;ANTIOQUIA;ZARAGOZA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5895000;12
03/15/2018;ATLÁNTICO;BARANOA;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;8078000;1092
03/15/2018;BOLÍVAR;CARTAGENA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;13001000;175
03/15/2018;BOLÍVAR;MAGANGUÉ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;13430000;87
03/15/2018;CALDAS;MANIZALES;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;17001000;220
03/15/2018;CALDAS;VILLAMARÍA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;17873000;1
03/15/2018;CAQUETÁ;FLORENCIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;18001000;4507
03/15/2018;CAUCA;POPAYÁN;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;19001000;109
03/15/2018;CAUCA;SANTANDER DE QUILICHAO;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;19698000;250000
03/15/2018;CESAR;CURUMANÍ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;20228000;10
03/15/2018;CESAR;EL COPEY;Jueves;MARIHUANA;LINEA FERREA;RURAL;GRAMO;20238000;100
03/15/2018;CESAR;EL PASO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;20250000;15
03/15/2018;CESAR;GAMARRA;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;20295000;15
03/15/2018;CESAR;VALLEDUPAR;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;20001000;55
03/15/2018;CHOCÓ;QUIBDÓ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;27001000;120
03/15/2018;CÓRDOBA;MONTERÍA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;23001000;135
03/15/2018;CUNDINAMARCA;ANOLAIMA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25040000;40
03/15/2018;CUNDINAMARCA;BOGOTÁ D.C.;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;11001000;141
03/15/2018;CUNDINAMARCA;BOGOTÁ D.C.;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;11001000;724
03/15/2018;CUNDINAMARCA;CARMEN DE CARUPA;Jueves;MARIHUANA;PLAZA DE TOROS;URBANA;GRAMO;25154000;5
03/15/2018;CUNDINAMARCA;COGUA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25200000;12
03/15/2018;CUNDINAMARCA;FUSAGASUGÁ;Jueves;MARIHUANA;FRENTE A RESIDENCIAS - VIA PUBLICA;URBANA;GRAMO;25290000;715
03/15/2018;CUNDINAMARCA;GAMA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;25299000;10
03/15/2018;CUNDINAMARCA;LA MESA;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;25386000;80
03/15/2018;CUNDINAMARCA;MEDINA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25438000;8
03/15/2018;CUNDINAMARCA;PARATEBUENO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25530000;15
03/15/2018;CUNDINAMARCA;SILVANIA;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;25743000;7
03/15/2018;CUNDINAMARCA;SOACHA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25754000;35
03/15/2018;CUNDINAMARCA;TENJO;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;25799000;30
03/15/2018;GUAINÍA;INÍRIDA;Jueves;MARIHUANA;COLISEO;URBANA;GRAMO;94001000;2
03/15/2018;GUAINÍA;INÍRIDA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;94001000;1
03/15/2018;GUAJIRA;FONSECA;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;44279000;2500
03/15/2018;HUILA;NEIVA;Jueves;MARIHUANA;PUESTO DE CONTROL;RURAL;GRAMO;41001000;431
03/15/2018;HUILA;NEIVA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;41001000;27
03/15/2018;MAGDALENA;CHIBOLO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;47170000;5
03/15/2018;MAGDALENA;EL BANCO;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;47245000;30
03/15/2018;MAGDALENA;PEDRAZA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;47541000;1200
03/15/2018;MAGDALENA;SANTA MARTA;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;47001000;742
03/15/2018;META;VILLAVICENCIO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;50001000;1880
03/15/2018;NARIÑO;PASTO;Jueves;MARIHUANA;CASAS DE HABITACION;RURAL;GRAMO;52001000;440
03/15/2018;NARIÑO;PASTO;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;52001000;1500
03/15/2018;NARIÑO;PASTO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;52001000;560
03/15/2018;NORTE DE SANTANDER;CÚCUTA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;54001000;40
03/15/2018;PUTUMAYO;MOCOA;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;86001000;2
03/15/2018;QUINDÍO;ARMENIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;63001000;303
03/15/2018;RISARALDA;LA VIRGINIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;66400000;166
03/15/2018;RISARALDA;PEREIRA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;66001000;262
03/15/2018;RISARALDA;PUEBLO RICO;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;66572000;85
03/15/2018;RISARALDA;QUINCHÍA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;66594000;9
03/15/2018;RISARALDA;SANTA ROSA DE CABAL;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;66682000;41
03/15/2018;SANTANDER;BARRANCABERMEJA;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;68081000;107
03/15/2018;SANTANDER;BUCARAMANGA;Jueves;MARIHUANA;FRENTE A RESIDENCIAS - VIA PUBLICA;URBANA;GRAMO;68001000;33
03/15/2018;SANTANDER;BUCARAMANGA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;68001000;82
03/15/2018;SANTANDER;FLORIDABLANCA;Jueves;MARIHUANA;FRENTE A RESIDENCIAS - VIA PUBLICA;URBANA;GRAMO;68276000;46
03/15/2018;SANTANDER;FLORIDABLANCA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;68276000;20
03/15/2018;SANTANDER;LEBRIJA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;68406000;40
03/15/2018;SUCRE;SAN LUIS DE SINCÉ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;70742000;120
03/15/2018;TOLIMA;AMBALEMA;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;73030000;264
03/15/2018;VALLE;BOLÍVAR;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;76100000;64
03/15/2018;VALLE;BUGALAGRANDE;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;76113000;104000
03/15/2018;VALLE;CALI;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;76001000;36200
03/15/2018;VALLE;CARTAGO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;76147000;42
03/15/2018;VALLE;EL CERRITO;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;76248000;50000
03/15/2018;VALLE;GUACARÍ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;76318000;25
03/15/2018;VALLE;PALMIRA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;76520000;125
03/15/2018;VALLE;PRADERA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;76563000;55
